osm_id,lon,lat,building_tag,name,용도분류,판정단계,판정근거
w1227387542,126.989063,37.573054,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387543,126.988899,37.573143,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387544,126.988877,37.573198,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387545,126.988085,37.573334,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387546,126.988174,37.573376,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387547,126.988323,37.573387,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387548,126.988480,37.573419,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387549,126.988533,37.573271,yes,,상업·업무,L4,"내부 POI 2개: 스카이모텔, Hotel Biz Jongno-Insadong"
w1227387550,126.988705,37.573300,yes,,상업·업무,L5,인접 POI 스냅 1개: tourism=hotel (2m)
w1227387551,126.988411,37.573280,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387552,126.988281,37.573262,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387553,126.988159,37.573248,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387554,126.988298,37.573155,yes,,상업·업무,L4,"내부 POI 2개: 빽돈 종로3가점, 알엠(RM)"
w1227387555,126.988312,37.573179,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387556,126.988407,37.573216,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387557,126.988471,37.573015,yes,,상업·업무,L4,"내부 POI 2개: 한국야생화연구소, 롯데문구"
w1227387558,126.988580,37.573090,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387559,126.988731,37.573081,yes,,상업·업무,L4,내부 POI 1개: 호텔켓츠
w1227387560,126.988731,37.572913,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387561,126.988564,37.572836,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387562,126.988859,37.572935,yes,,종교·문화,L4,내부 POI 1개: 월하예당
w1227387563,126.988962,37.572931,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387564,126.988908,37.572743,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387565,126.989265,37.572714,yes,,상업·업무,L5,인접 POI 스냅 1개: CU (5m)
w1227387566,126.989182,37.573051,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387567,126.989278,37.573053,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387568,126.988966,37.573407,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387569,126.989367,37.573381,yes,,상업·업무,L6,포함 영역: landuse=retail (익선동 한옥마을 Ikseondong)
w1227387570,126.989460,37.573383,yes,,상업·업무,L6,포함 영역: landuse=retail (익선동 한옥마을 Ikseondong)
w1227387571,126.989368,37.573321,yes,,상업·업무,L6,포함 영역: landuse=retail (익선동 한옥마을 Ikseondong)
w1227387572,126.989463,37.573311,yes,,상업·업무,L6,포함 영역: landuse=retail (익선동 한옥마을 Ikseondong)
w1227387573,126.989428,37.573234,yes,,상업·업무,L4,내부 POI 1개: 앨까르니따스 익선점
w1227387574,126.989496,37.573235,yes,,상업·업무,L6,포함 영역: landuse=retail (익선동 한옥마을 Ikseondong)
w1227387575,126.989457,37.573146,yes,,상업·업무,L6,포함 영역: landuse=retail (익선동 한옥마을 Ikseondong)
w1227387576,126.989721,37.573035,yes,,상업·업무,L6,포함 영역: landuse=retail (익선동 한옥마을 Ikseondong)
w1227387577,126.989593,37.572958,yes,,상업·업무,L5,"인접 POI 스냅 3개: tourism=attraction (8m), shop=jewelry (5m), 창화당 (4m)"
w1227387578,126.989707,37.572969,yes,,상업·업무,L6,포함 영역: landuse=retail (익선동 한옥마을 Ikseondong)
w1227387579,126.989589,37.572709,yes,,상업·업무,L4,내부 POI 1개: amenity=bar
w1227387580,126.989703,37.572732,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387581,126.989798,37.572690,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387582,126.989087,37.572409,yes,,상업·업무,L4,내부 POI 1개: emart 24
w1227387583,126.989068,37.572292,yes,,상업·업무,L4,내부 POI 1개: 제이에스피
w1227387584,126.989313,37.572303,yes,,상업·업무,L4,"내부 POI 3개: 아비숑모텔, 톰지호텔, 목시"
w1227387585,126.989509,37.572368,yes,,상업·업무,L5,인접 POI 스냅 1개: Common (3m)
w1227387586,126.989463,37.572258,yes,,미분류,-,OSM 내 용도 근거 없음
w1227387587,126.989576,37.572263,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548049,126.988557,37.574726,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548050,126.988574,37.574809,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548051,126.988489,37.574893,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548052,126.988323,37.575264,yes,,상업·업무,L4,"내부 POI 2개: 강호한정식, 갤러리강호"
w1227548053,126.986215,37.574365,yes,,종교·문화,L5,인접 POI 스냅 1개: 거목화랑 (2m)
w1227548054,126.986088,37.574313,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548055,126.985930,37.574262,yes,,종교·문화,L5,인접 POI 스냅 1개: 우림화랑 (0m)
w1227548056,126.985992,37.574260,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548057,126.986024,37.574215,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548058,126.985977,37.574128,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548059,126.986059,37.574164,yes,,상업·업무,L4,내부 POI 1개: 인사동 항아리수제비
w1227548060,126.986503,37.574318,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548061,126.985831,37.574133,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548062,126.985895,37.574050,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548063,126.985955,37.574005,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548064,126.985764,37.574030,yes,,상업·업무,L4,내부 POI 1개: 사동면옥
w1227548065,126.985862,37.573940,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548066,126.985760,37.573718,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548067,126.985875,37.573823,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548068,126.986003,37.573909,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548069,126.986095,37.573953,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548070,126.986386,37.574285,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548071,126.986323,37.574292,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548072,126.986325,37.574242,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548073,126.986488,37.574222,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548074,126.986033,37.574060,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548075,126.986113,37.574087,yes,,상업·업무,L4,내부 POI 1개: 최대감네
w1227548076,126.985249,37.571757,yes,,미분류,-,OSM 내 용도 근거 없음
w1227548077,126.985379,37.571775,yes,,상업·업무,L4,"내부 POI 2개: 고흥맛집, 최고집"
w1228382486,126.992823,37.578274,yes,,종교·문화,L6,포함 영역: historic=castle (창덕궁)
w1228382487,126.988107,37.577139,yes,,미분류,-,OSM 내 용도 근거 없음
w1228382488,126.988088,37.576948,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400632,127.006016,37.576787,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400633,127.006238,37.576990,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400634,127.005922,37.577121,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400635,127.005985,37.577143,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400636,127.006241,37.577176,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400637,127.005910,37.577455,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400638,127.005986,37.577514,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400639,127.006059,37.577545,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400640,127.006106,37.577456,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400641,127.006180,37.577500,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400642,127.006271,37.577489,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400643,127.006039,37.577394,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400644,127.006035,37.577269,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400645,127.005881,37.577251,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400646,127.006013,37.577196,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400647,127.006241,37.577289,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400648,127.006230,37.577372,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400649,127.006281,37.576854,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400650,127.006458,37.576853,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400651,127.006299,37.576740,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400652,127.006517,37.576723,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400653,127.006247,37.576581,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400654,127.006345,37.576620,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400655,127.004763,37.577023,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400656,127.004896,37.577068,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400657,127.005011,37.577044,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400658,127.005161,37.577041,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400659,127.005317,37.577039,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400660,127.005502,37.577041,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400661,127.005738,37.577068,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400662,127.005731,37.576975,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400663,127.005730,37.576898,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400664,127.005623,37.576907,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400665,127.005438,37.576905,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400666,127.005186,37.576935,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400667,127.004893,37.576946,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400668,127.004745,37.576915,yes,,상업·업무,L4,내부 POI 1개: CU 종로율곡점
w1228400669,127.005576,37.576587,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400670,127.005700,37.576734,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400671,127.005723,37.576797,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400672,127.005773,37.576712,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400673,127.005631,37.576456,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400674,127.005750,37.576461,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400675,127.005530,37.576762,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400676,127.005429,37.576763,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400677,127.005233,37.576782,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400678,127.005071,37.576733,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400679,127.004947,37.576764,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400680,127.005177,37.576683,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400681,127.005286,37.576654,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400682,127.005398,37.576659,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400683,127.003147,37.577061,yes,,공공·교육,L6,포함 영역: amenity=university (한국방송통신대학교)
w1228400684,127.003649,37.577073,construction,,기타·부속,L1,building=construction
w1228400685,127.003892,37.577135,construction,,기타·부속,L1,building=construction
w1228400686,127.003895,37.576979,construction,,기타·부속,L1,building=construction
w1228400687,127.004218,37.577298,yes,,공공·교육,L6,포함 영역: amenity=university (한국방송통신대학교)
w1228400689,127.003251,37.576350,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400690,127.003086,37.576357,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400691,127.003263,37.576834,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400692,127.003169,37.576831,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400693,127.003091,37.576817,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400694,127.002998,37.576765,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400695,127.002879,37.576728,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400696,127.002868,37.576633,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400697,127.002871,37.576477,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400698,127.002903,37.576371,yes,,상업·업무,L4,내부 POI 1개: 장위동유성집 종로점
w1228400699,127.002562,37.576573,yes,,종교·문화,L4,내부 POI 1개: 청운예술극장
w1228400700,127.003454,37.576724,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400701,127.003573,37.576740,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400702,127.003760,37.576677,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400703,127.003552,37.576584,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400704,127.003678,37.576507,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400705,127.003547,37.576461,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400706,127.003776,37.576553,yes,,미분류,-,OSM 내 용도 근거 없음
w1228400707,127.003919,37.576701,yes,,종교·문화,L4,내부 POI 1개: JTN아트홀
w1228400708,127.003761,37.576611,yes,,미분류,-,OSM 내 용도 근거 없음
w1228402397,127.006018,37.578600,yes,,공공·교육,L2,amenity=police
w1228402398,127.006254,37.578711,yes,,미분류,-,OSM 내 용도 근거 없음
w1228402399,127.005945,37.578758,yes,,미분류,-,OSM 내 용도 근거 없음
w1228402400,127.006082,37.578754,yes,,미분류,-,OSM 내 용도 근거 없음
w1228402401,127.005994,37.578890,yes,,미분류,-,OSM 내 용도 근거 없음
w1228402402,127.006155,37.578900,yes,,미분류,-,OSM 내 용도 근거 없음
w1228402403,127.006277,37.578916,yes,,미분류,-,OSM 내 용도 근거 없음
w1228407236,126.971166,37.563909,yes,,미분류,-,OSM 내 용도 근거 없음
w1228407237,126.971312,37.563918,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003405,126.983294,37.583475,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003406,126.983398,37.583493,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003407,126.983342,37.583569,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003408,126.983423,37.583687,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003409,126.982829,37.583413,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003410,126.982989,37.583389,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003411,126.982940,37.583313,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003412,126.982810,37.583329,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003413,126.982786,37.583239,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003414,126.982784,37.583170,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003415,126.982957,37.583187,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003416,126.982923,37.583085,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003417,126.983063,37.583114,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003418,126.983106,37.583053,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003419,126.983102,37.582969,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003420,126.983198,37.582933,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003421,126.983089,37.582902,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003424,126.983103,37.582843,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003425,126.983129,37.583387,yes,,종교·문화,L5,인접 POI 스냅 1개: tourism=attraction (2m)
w1229003426,126.983228,37.583388,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003427,126.983159,37.583283,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003428,126.983282,37.583309,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003431,126.983296,37.583034,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003432,126.983226,37.583102,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003433,126.983191,37.583185,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003434,126.983330,37.583223,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003435,126.983541,37.582709,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003436,126.983691,37.582706,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003437,126.983576,37.582628,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003438,126.983603,37.582584,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003439,126.983370,37.582047,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003440,126.983515,37.582106,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003441,126.983535,37.582034,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003442,126.983659,37.582055,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003443,126.983765,37.581954,yes,,상업·업무,L5,"인접 POI 스냅 2개: 아트스튜디오 (8m), 하우스오브코리엘 (7m)"
w1229003444,126.983550,37.581803,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003445,126.983661,37.581820,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003446,126.983797,37.581840,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003447,126.983950,37.581904,yes,,상업·업무,L4,내부 POI 1개: Granhand
w1229003448,126.984162,37.582008,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003449,126.984274,37.582017,yes,,미분류,-,OSM 내 용도 근거 없음
w1229003450,126.984276,37.581915,yes,,상업·업무,L4,내부 POI 1개: 북촌민예관
w1229003451,126.984159,37.582138,yes,,상업·업무,L4,내부 POI 1개: 노스텔지어블루재
w1229937931,126.981213,37.558829,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937938,126.980268,37.557702,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937943,126.980521,37.556828,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937944,126.980515,37.556894,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937945,126.980615,37.557230,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937946,126.980495,37.557630,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937947,126.980559,37.557663,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937948,126.980554,37.557516,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937949,126.980667,37.556903,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937950,126.980680,37.556972,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937951,126.980703,37.557062,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937952,126.980670,37.556842,yes,,상업·업무,L4,"내부 POI 2개: 카페 누, 콤(khom)"
w1229937953,126.980393,37.556713,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937954,126.980567,37.556650,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937955,126.980544,37.556728,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937956,126.980694,37.556726,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937957,126.980702,37.556651,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937958,126.980839,37.557273,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937959,126.980975,37.557319,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937960,126.981025,37.557224,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937961,126.980934,37.557127,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937962,126.980941,37.557047,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937963,126.980841,37.557082,yes,,상업·업무,L4,내부 POI 1개: 여수 세꼬시 횟집
w1229937964,126.980788,37.556894,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937965,126.980823,37.556967,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937966,126.980873,37.556706,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937968,126.981006,37.556646,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937969,126.980960,37.556847,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937970,126.980998,37.556761,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937971,126.981067,37.556947,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937972,126.980953,37.556979,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937973,126.981076,37.556815,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937974,126.981163,37.556835,yes,,상업·업무,L4,내부 POI 1개: 오복집
w1229937975,126.981047,37.557091,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937976,126.981123,37.557134,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937977,126.981452,37.557003,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937978,126.981355,37.556967,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937979,126.981227,37.556949,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937980,126.981220,37.557037,yes,,상업·업무,L5,"인접 POI 스냅 2개: 만족상회 (0m), 르뱅드서울 (0m)"
w1229937981,126.981391,37.557123,yes,,상업·업무,L4,내부 POI 1개: 진달래 시래기
w1229937982,126.981369,37.557218,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937983,126.981204,37.557224,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937984,126.981225,37.557128,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937985,126.981474,37.556820,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937986,126.981466,37.556767,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937987,126.981262,37.556828,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937988,126.981200,37.556725,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937989,126.981136,37.556633,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937990,126.980719,37.556492,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937991,126.981072,37.556443,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937992,126.981031,37.556505,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937993,126.981123,37.557348,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937994,126.981203,37.557354,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937995,126.981248,37.557357,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937996,126.981367,37.557363,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937997,126.980637,37.557571,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937998,126.980400,37.557746,yes,,미분류,-,OSM 내 용도 근거 없음
w1229937999,126.980514,37.557779,yes,,상업·업무,L4,내부 POI 1개: 훈이네식당
w1229938000,126.980671,37.557833,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938001,126.980743,37.557663,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938002,126.981126,37.557522,yes,,상업·업무,L4,내부 POI 1개: 더빈스
w1229938003,126.980889,37.557652,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938004,126.980930,37.557739,yes,,상업·업무,L4,내부 POI 1개: 두원식당
w1229938005,126.980850,37.557704,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938006,126.981013,37.557705,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938007,126.981075,37.557729,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938008,126.981147,37.557727,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938009,126.981255,37.557729,yes,,상업·업무,L4,내부 POI 1개: 코너 스토어(CORNER STORE)
w1229938010,126.981059,37.558135,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938011,126.981045,37.557869,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938012,126.981042,37.557927,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938013,126.981139,37.557906,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938014,126.981206,37.557911,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938015,126.981149,37.558060,yes,,상업·업무,L4,내부 POI 1개: O.verte
w1229938016,126.980775,37.558302,yes,,상업·업무,L4,내부 POI 1개: 이화하우스
w1229938017,126.980666,37.558364,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938019,126.980596,37.558449,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938020,126.980538,37.558489,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938021,126.980522,37.558393,yes,,상업·업무,L5,인접 POI 스냅 1개: 한국화훼농협 (0m)
w1229938022,126.980644,37.558278,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938025,126.980220,37.557804,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938026,126.980052,37.557771,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938027,126.980079,37.557855,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938028,126.979946,37.557858,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938029,126.979889,37.557886,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938030,126.979937,37.557988,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938031,126.980110,37.557933,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938032,126.980211,37.557893,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938033,126.979543,37.557745,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938034,126.979544,37.557785,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938035,126.979747,37.557787,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938036,126.979861,37.557779,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938037,126.979957,37.557773,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938038,126.979685,37.557662,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938040,126.979558,37.558063,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938041,126.979756,37.558004,yes,,상업·업무,L4,내부 POI 1개: 카페 루미아
w1229938042,126.979943,37.558078,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938043,126.980125,37.558024,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938044,126.980152,37.558165,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938045,126.979721,37.558401,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938046,126.979776,37.558478,yes,,상업·업무,L4,내부 POI 1개: 에치세로소스
w1229938047,126.980229,37.558533,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938048,126.979861,37.558291,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938049,126.980328,37.558072,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938050,126.980220,37.558294,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938051,126.980111,37.558329,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938054,126.980017,37.558779,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938055,126.980011,37.559052,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938056,126.980049,37.559033,yes,,상업·업무,L4,"내부 POI 2개: amenity=restaurant, 소낙"
w1229938057,126.980123,37.558993,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938058,126.980176,37.558952,yes,,상업·업무,L4,내부 POI 1개: 제이제이 치킨
w1229938059,126.980150,37.558702,yes,,상업·업무,L4,"내부 POI 2개: 아래향 (중국음식,달인), 야레향"
w1229938060,126.980366,37.558601,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938061,126.980370,37.558667,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938062,126.980299,37.558384,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938063,126.980505,37.558599,yes,,상업·업무,L4,내부 POI 1개: shop=convenience
w1229938065,126.980400,37.558478,yes,,미분류,-,OSM 내 용도 근거 없음
w1229938066,126.980457,37.558540,yes,,미분류,-,OSM 내 용도 근거 없음
